,R2 (Validation),RMSE,MAE,Input Parameters,Class Quantity
43,-0.1682975109497442,0.05688323287760221,0.04396989300405838,"['ProfCurv', 'PlnCurv', 'Texture', 'NDVI']",2
44,-0.1693045194689735,0.05690774271410504,0.045570315022362515,"['DEM_QGIS', 'ProfCurv', 'PlnCurv', 'TPI', 'TWI', 'Texture']",2
45,-0.17705379826278866,0.05709600236878359,0.0432673450282965,"['ProfCurv', 'PlnCurv', 'Texture']",2
46,-0.17706885697369468,0.05709636759824248,0.044131159742920936,"['DEM_QGIS', 'PlnCurv', 'TPI', 'Texture']",2
47,-0.1866319281033899,0.057327837523981726,0.04726953121420391,"['ProfCurv', 'TPI', 'TWI', 'Texture']",2
48,-0.1980011526134291,0.05760181435739455,0.04864931309071235,"['DEM_QGIS', 'ProfCurv', 'PlnCurv', 'TWI', 'NDVI']",2
49,-0.21005812296585247,0.05789094792486721,0.04785314074796728,"['DEM_QGIS', 'TPI', 'Texture']",2
50,-0.2241923751571555,0.05822806797267592,0.04492502735614952,"['ProfCurv', 'Texture']",2
51,-0.22567732706968036,0.05826337274897153,0.043778260210318116,"['PlnCurv', 'TWI', 'Texture']",2
52,-0.2269642091461208,0.05829395111500405,0.046774607445937075,"['ProfCurv', 'PlnCurv', 'NDVI']",2
53,-0.2325198584513195,0.05842577850117655,0.04975381774783842,"['TWI', 'NDVI']",2
54,-0.23485787505284494,0.05848116735345594,0.04573652800461061,"['DEM_QGIS', 'TPI', 'TWI']",2
55,-0.24072569158251933,0.05861994853576554,0.045734585621217926,"['ProfCurv', 'TPI']",2
56,-0.2421558215217401,0.0586537231242727,0.04799571435150053,"['DEM_QGIS', 'ProfCurv', 'TWI', 'NDVI']",2
57,-0.243568265943769,0.05868706096538263,0.04905629275089588,"['TPI', 'TWI', 'NDVI']",2
58,-0.24954449496261955,0.05882790846139512,0.05047869697160121,"['ProfCurv', 'TPI', 'TWI', 'NDVI']",2
59,-0.25029660873451665,0.05884561036172118,0.047934498499413614,"['DEM_QGIS', 'PlnCurv', 'Texture', 'NDVI']",2
60,-0.25405214194911374,0.05893392178270924,0.04832448446252178,"['ProfCurv', 'PlnCurv', 'TWI', 'Texture', 'NDVI']",2
61,-0.2564978982621875,0.058991362696612,0.04730219638816303,"['DEM_QGIS', 'ProfCurv', 'PlnCurv', 'TPI', 'TWI', 'NDVI']",2
62,-0.2773668220278318,0.059479233209608594,0.04744453876860106,"['PlnCurv', 'TPI', 'TWI', 'NDVI']",2
63,-0.2821188289821692,0.05958976659010885,0.04837411983531783,"['DEM_QGIS', 'PlnCurv', 'TPI', 'Texture', 'NDVI']",2
64,-0.2928166837274304,0.05983785530116318,0.047064522595591976,"['DEM_QGIS', 'ProfCurv', 'Texture']",2
65,-0.2940912026382476,0.05986734350784955,0.04451108176906939,"['PlnCurv', 'TPI', 'TWI', 'Texture']",2
