,R2 (Validation),RMSE,MAE,Input Parameters,Class Quantity
2644,0.012006169440094583,0.05230999295732921,0.03929703720110301,"('PlnCurv', 'TPI', 'NDVI')",2
2648,0.011873189489996383,0.05231351319499938,0.037139603210609134,"('ProfCurv', 'TWI', 'Texture')",2
2649,0.011254203404338026,0.05232989584290118,0.04762238214271186,"('PlnCurv', 'TPI', 'TWI', 'Texture')",6
2650,0.010731921348959172,0.052343715045657005,0.03661393983931968,"('TPI', 'TWI', 'Texture', 'NDVI')",3
2652,0.010174986788448304,0.05235844711007049,0.04121462359536646,"('DEM_QGIS', 'TPI', 'NDVI')",6
2653,0.009439131772288056,0.052377905634271194,0.038323215938757246,"('ProfCurv', 'PlnCurv', 'TPI', 'Texture', 'NDVI')",3
2655,0.009399327562464643,0.05237895798767472,0.04003052738655092,"('DEM_QGIS', 'PlnCurv', 'TWI', 'NDVI')",3
2656,0.008901794548478503,0.05239211010343986,0.04000383845570836,"('DEM_QGIS', 'PlnCurv', 'TPI', 'TWI', 'Texture')",3
2657,0.00837522524158607,0.052406026188418615,0.03942199931431609,"('ProfCurv', 'PlnCurv', 'TPI', 'Texture', 'NDVI')",3
2658,0.008335113862755983,0.052407086093720516,0.04221797522415664,"('Texture',)",3
2661,0.008219593271264536,0.05241013849648579,0.04176677595828367,"('DEM_QGIS', 'PlnCurv', 'Texture', 'NDVI')",2
2662,0.008087683294339731,0.05241362373891007,0.039964960092451964,"('ProfCurv', 'TPI', 'TWI')",1
2728,0.00799971265500976,0.05241594791499142,0.040513916669511395,"('ProfCurv', 'PlnCurv', 'TPI', 'TWI', 'Texture')",2
2729,0.00798616767910132,0.05241630576283545,0.03728443981494563,"('DEM_QGIS', 'TPI', 'Texture', 'NDVI')",3
2730,0.007149977140002095,0.052438392544849846,0.04228396851996512,"('TPI', 'TWI', 'Texture', 'NDVI')",3
2731,0.006900663975925814,0.05244497599685384,0.04016875125537951,"('ProfCurv', 'Texture')",3
2732,0.006860212620073747,0.05244604409181021,0.03742521062927551,"('DEM_QGIS', 'PlnCurv', 'TPI', 'TWI')",2
2736,0.00681515672948918,0.05244723374127053,0.04064775058935983,"('DEM_QGIS', 'ProfCurv', 'PlnCurv', 'Texture')",2
2737,0.006802022453230028,0.052447580531792076,0.040487274772786554,"('PlnCurv', 'Texture', 'NDVI')",7
2738,0.005824470833755813,0.05247338485732282,0.03843633424139576,"('DEM_QGIS', 'PlnCurv', 'TPI')",2
2742,0.005803811030382633,0.052473930075018105,0.03932454409658859,"('PlnCurv', 'TWI', 'Texture')",2
2743,0.00497783401804941,0.05249572318890878,0.03894383084045493,"('ProfCurv', 'TPI', 'Texture', 'NDVI')",3
